match_id,timestamp,type_id,type_name,team_id,team_name,player_id,player_name,shot_xg,shot_result_id,shot_result
7456,00:24:10.467,16,Shot,766,North Carolina Courage,5084,Denise O'Sullivan,0.04537983,96,Blocked
7456,00:26:11.400,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.01614419,100,Saved
7456,00:26:39.867,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.51376736,97,Goal
7456,00:30:33.947,16,Shot,766,North Carolina Courage,5037,Abby Erceg,0.01551306,101,Wayward
7456,00:36:26.667,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.096354626,100,Saved
7456,00:41:37.187,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.18243344,98,Off T
7456,00:42:52.627,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.17199594,96,Blocked
7456,00:43:27.467,16,Shot,766,North Carolina Courage,5037,Abby Erceg,0.020762242,101,Wayward
7456,00:46:07.560,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.023836961,100,Saved
7456,00:46:09.467,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.2956955,98,Off T
7456,00:03:28.000,16,Shot,763,Sky Blue FC,5096,Savannah McCaskill,0.11954558,96,Blocked
7456,00:08:52.653,16,Shot,763,Sky Blue FC,4988,Sarah Killion,0.19296522,100,Saved
7456,00:12:20.360,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.28801343,98,Off T
7456,00:19:24.400,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.02991188,96,Blocked
7456,00:21:34.120,16,Shot,766,North Carolina Courage,5047,Jaelene Hinkle,0.0564633,98,Off T
7456,00:22:12.360,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.14051926,101,Wayward
7456,00:22:58.080,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.012210082,98,Off T
7456,00:26:40.480,16,Shot,763,Sky Blue FC,5097,Carli Lloyd,0.76,100,Saved
7456,00:26:42.480,16,Shot,763,Sky Blue FC,4967,Raquel Rodriguez,0.25585282,100,Saved
7456,00:28:21.480,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.020749688,96,Blocked
7456,00:29:27.973,16,Shot,766,North Carolina Courage,5047,Jaelene Hinkle,0.062135182,98,Off T
7456,00:35:36.292,16,Shot,766,North Carolina Courage,5036,Darian Jenkins,0.15061268,96,Blocked
7456,00:38:44.760,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.025551973,101,Wayward
7456,00:40:20.080,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.00837461,98,Off T
7456,00:48:37.160,16,Shot,763,Sky Blue FC,5097,Carli Lloyd,0.0294512,97,Goal
7457,00:03:28.507,16,Shot,766,North Carolina Courage,5084,Denise O'Sullivan,0.072184026,96,Blocked
7457,00:04:00.947,16,Shot,766,North Carolina Courage,5037,Abby Erceg,0.013320709,98,Off T
7457,00:08:10.787,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.048947275,99,Post
7457,00:08:25.627,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.387321,99,Post
7457,00:08:27.027,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.42260548,98,Off T
7457,00:13:20.867,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.044237405,96,Blocked
7457,00:14:03.067,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.07091502,98,Off T
7457,00:16:07.747,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.22538973,96,Blocked
7457,00:18:26.107,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.26558074,98,Off T
7457,00:20:22.387,16,Shot,764,Orlando Pride,5063,Chioma Ubogagu,0.010075454,98,Off T
7457,00:21:12.547,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.4818671,100,Saved
7457,00:21:13.427,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.16419464,101,Wayward
7457,00:25:13.200,16,Shot,764,Orlando Pride,5078,Alanna Kennedy,0.43486878,98,Off T
7457,00:30:33.347,16,Shot,766,North Carolina Courage,5091,McCall Zerboni,0.06578869,96,Blocked
7457,00:30:36.067,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.49775556,97,Goal
7457,00:31:58.907,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.045868296,96,Blocked
7457,00:34:00.907,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.29751244,98,Off T
7457,00:37:28.827,16,Shot,764,Orlando Pride,5070,Christine Nairn,0.16829333,96,Blocked
7457,00:39:27.707,16,Shot,766,North Carolina Courage,5037,Abby Erceg,0.03138819,101,Wayward
7457,00:39:39.907,16,Shot,766,North Carolina Courage,5084,Denise O'Sullivan,0.06164183,96,Blocked
7457,00:40:31.507,16,Shot,766,North Carolina Courage,5083,Merritt Mathias,0.13243823,98,Off T
7457,00:05:12.012,16,Shot,764,Orlando Pride,5076,Emily van Egmond,0.013945219,98,Off T
7457,00:06:48.159,16,Shot,764,Orlando Pride,5063,Chioma Ubogagu,0.28697684,97,Goal
7457,00:11:31.079,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.3337101,97,Goal
7457,00:13:25.652,16,Shot,764,Orlando Pride,5085,Alex Morgan,0.22289412,98,Off T
7457,00:15:53.519,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.09666467,97,Goal
7457,00:18:50.039,16,Shot,764,Orlando Pride,5078,Alanna Kennedy,0.19202672,97,Goal
7457,00:23:18.199,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.051120874,96,Blocked
7457,00:24:04.239,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.15632541,100,Saved
7457,00:27:22.639,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.048113022,96,Blocked
7457,00:29:48.839,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.046232298,96,Blocked
7457,00:32:43.999,16,Shot,766,North Carolina Courage,5087,Samantha Mewis,0.011050686,98,Off T
7457,00:37:12.279,16,Shot,764,Orlando Pride,5086,Rachel Hill,0.3008716,97,Goal
7457,00:38:36.052,16,Shot,764,Orlando Pride,5082,Marta Vieira da Silva,0.026818672,98,Off T
7457,00:44:09.519,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.15488,96,Blocked
7471,00:00:08.489,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.007144764,100,Saved
7471,00:11:21.168,16,Shot,764,Orlando Pride,5085,Alex Morgan,0.0018666667,96,Blocked
7471,00:14:20.262,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.023627663,98,Off T
7471,00:15:24.528,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.028534563,101,Wayward
7471,00:17:39.217,16,Shot,766,North Carolina Courage,5083,Merritt Mathias,0.013216271,96,Blocked
7471,00:18:08.274,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0.06445487,100,Saved
7471,00:23:59.127,16,Shot,764,Orlando Pride,5085,Alex Morgan,0.05934509,96,Blocked
7471,00:24:48.632,16,Shot,764,Orlando Pride,5074,Shelina Zadorsky,0.033072576,100,Saved
7471,00:25:51.876,16,Shot,766,North Carolina Courage,5088,Crystal Alyssia Dunn,0,100,Saved
7471,00:36:12.462,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.09725227,97,Goal
7471,00:38:33.100,16,Shot,766,North Carolina Courage,5083,Merritt Mathias,0.02633109,97,Goal
7471,00:39:47.972,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.41621518,97,Goal
7471,00:40:39.382,16,Shot,764,Orlando Pride,5076,Emily van Egmond,0.048180588,100,Saved
7471,00:41:16.795,16,Shot,764,Orlando Pride,5082,Marta Vieira da Silva,0.016007543,96,Blocked
7471,00:41:55.493,16,Shot,764,Orlando Pride,5078,Alanna Kennedy,0.02786192,98,Off T
7471,00:43:42.846,16,Shot,764,Orlando Pride,5067,Sydney Leroux,0.012493692,100,Saved
7471,00:02:00.075,16,Shot,766,North Carolina Courage,5084,Denise O'Sullivan,0.047516454,96,Blocked
7471,00:07:19.162,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.024433812,98,Off T
7471,00:09:46.955,16,Shot,766,North Carolina Courage,5034,Jessica McDonald,0.077662215,98,Off T
7471,00:10:35.072,16,Shot,764,Orlando Pride,5060,Poliana Barbosa Medeiros,0.01361321,100,Saved
7471,00:13:38.086,16,Shot,764,Orlando Pride,5060,Poliana Barbosa Medeiros,0.10767479,96,Blocked
7471,00:14:36.757,16,Shot,764,Orlando Pride,5085,Alex Morgan,0.1338577,100,Saved
7471,00:15:38.925,16,Shot,764,Orlando Pride,5076,Emily van Egmond,0.05021186,96,Blocked
7471,00:17:24.531,16,Shot,764,Orlando Pride,5085,Alex Morgan,0.024734065,98,Off T
7471,00:21:35.399,16,Shot,766,North Carolina Courage,5055,Lynn Williams,0.027285887,98,Off T
7471,00:25:17.404,16,Shot,764,Orlando Pride,5067,Sydney Leroux,0.16643989,98,Off T
7471,00:28:48.257,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.028865336,100,Saved
7471,00:34:23.125,16,Shot,766,North Carolina Courage,5044,Débora Cristiane de Oliveira,0.010831363,98,Off T
7471,00:39:07.785,16,Shot,764,Orlando Pride,5082,Marta Vieira da Silva,0.019675653,98,Off T
7471,00:43:44.568,16,Shot,766,North Carolina Courage,5080,Kristen Hamilton,0.020524055,96,Blocked
7471,00:45:40.056,16,Shot,766,North Carolina Courage,5036,Darian Jenkins,0.09338753,96,Blocked
7472,00:02:59.674,16,Shot,765,Portland Thorns FC,5020,Christine Sinclair,0.035161335,96,Blocked
7472,00:08:35.966,16,Shot,760,Seattle Reign FC,5006,Beverly Yanez,0.011619182,100,Saved
7472,00:09:19.940,16,Shot,760,Seattle Reign FC,5002,Jodie Taylor,0.08891137,98,Off T
7472,00:16:28.278,16,Shot,760,Seattle Reign FC,8298,Megan Rapinoe,0.024058321,100,Saved
7472,00:24:01.414,16,Shot,760,Seattle Reign FC,8298,Megan Rapinoe,0.023006763,98,Off T
7472,00:28:35.285,16,Shot,765,Portland Thorns FC,6818,Hayley Raso,0.45251596,98,Off T
7472,00:29:41.026,16,Shot,760,Seattle Reign FC,5006,Beverly Yanez,0.14613745,100,Saved
7472,00:31:13.808,16,Shot,765,Portland Thorns FC,4999,Lindsey Horan,0.07739432,98,Off T
7472,00:38:10.722,16,Shot,760,Seattle Reign FC,5006,Beverly Yanez,0.2169787,100,Saved
7472,00:40:07.208,16,Shot,760,Seattle Reign FC,5075,Elizabeth Addo,0.15718575,98,Off T
7472,00:00:32.781,16,Shot,765,Portland Thorns FC,6818,Hayley Raso,0.13451105,98,Off T
7472,00:01:53.883,16,Shot,760,Seattle Reign FC,5001,Allie Long,0.041360836,100,Saved
7472,00:10:45.712,16,Shot,760,Seattle Reign FC,5075,Elizabeth Addo,0.14267747,100,Saved
7472,00:16:06.870,16,Shot,765,Portland Thorns FC,6818,Hayley Raso,0.24823621,98,Off T
7472,00:28:47.766,16,Shot,760,Seattle Reign FC,8298,Megan Rapinoe,0.15830316,101,Wayward
7472,00:30:06.969,16,Shot,760,Seattle Reign FC,4998,Rumi Utsugi,0.05772108,100,Saved
7472,00:30:35.983,16,Shot,765,Portland Thorns FC,5009,Margaret Purce,0.048648193,98,Off T
7472,00:31:17.287,16,Shot,760,Seattle Reign FC,8298,Megan Rapinoe,0.017755542,98,Off T
7472,00:34:07.405,16,Shot,760,Seattle Reign FC,5002,Jodie Taylor,0.12636766,96,Blocked
